A_AA,A_AT,A_CA,A_GC,A_TC,A_TT,C_AC,C_GA,C_TT,G_AG,G_AT,G_CG,G_GA,G_GC,G_GG,G_TC,G_TT,T_AT,T_CC,T_GA,T_GC,T_GG,T_TT,k-tsallis12.3,k-tsallis22.3,k-tsallis32.3,k-tsallis42.3,k-tsallis52.3
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.5731378387832584,-0.2956824867873695,-0.6189496537900232,-0.3645102550405468,-0.4636708292251692,-0.47209037336384896,-0.4167293422513535,-0.4618806626484574,-0.36490901986940594,-0.28371799907321715,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.4529388345943609,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,0.39148225139662585,0.42564211596760326,0.07917853061200111,-0.04217441917843296,0.04245826701382112
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.3935500927830373,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.362770109839966,-0.4939786432388143,-0.3645102550405468,-0.22163465636963087,-0.4081376463147324,-0.4167293422513535,-0.4618806626484574,-0.27543860729456804,-0.47572421625068395,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.31778216253361985,-0.3795309413080513,-0.44769818676554096,-0.6080210092102011,0.011123907050325645,0.27226395852090457,0.1893981296617695,-0.18921840654528568,-0.3568877535608804
-0.42785790348571373,-0.42648463453246854,-0.43097617935479204,-0.5174044829153196,-0.3743580981789526,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.4939786432388143,-0.3645102550405468,-0.5443495535103486,-0.5360431004129655,-0.45888139947688117,-0.39124539724733587,-0.36490901986940594,-0.18771489048448378,-0.4640438356939872,-0.46650212754115983,-0.3656215891884091,-0.4529388345943609,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,0.07184374182595031,-0.38676883255365746,-0.23125524696712615,-0.0598484442933858,-0.19156830508982117
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.5174044829153196,-0.3743580981789526,-0.613723785827169,-0.19655020709042656,-0.4969453559451589,-0.4939786432388143,-0.3645102550405468,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.3206101318462144,-0.4096442261568249,-0.28371799907321715,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.38536049856399035,-0.3795309413080513,-0.44769818676554096,-0.6080210092102011,0.41751500691096527,0.2488277970013501,-0.0036709615635367697,-0.4787956418671331,-0.6677144628791724
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.4554772878491784,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.45465919051014503,-0.5443495535103486,-0.34418491926561584,-0.4167293422513535,-0.4618806626484574,-0.4096442261568249,-0.47572421625068395,-0.3850555045312933,-0.5674057645203665,-0.5420120416434456,-0.4529388345943609,-0.4837289521931159,-0.5069824215427131,-0.6080210092102011,-0.14325053030218707,-0.3048138039691369,-0.6896898525520406,-0.29911067981614614,-0.2675826899823766
-0.42785790348571373,-0.42648463453246854,-0.515487661557347,-0.4554772878491784,-0.47358707274703654,-0.613723785827169,-0.4476086282189812,-0.2956824867873695,-0.6189496537900232,-0.4095847227753459,-0.4636708292251692,-0.2162794651673827,-0.4167293422513535,-0.4618806626484574,-0.4543794324442439,-0.18771489048448378,-0.3060671733685994,-0.46650212754115983,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.44769818676554096,-0.6080210092102011,0.19834562706679285,0.018405808425670547,-0.06321877666266303,-0.11966400317410261,-0.2675826899823766
-0.42785790348571373,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.3743580981789526,-0.613723785827169,-0.4476086282189812,-0.362770109839966,-0.6189496537900232,-0.4997336582449442,-0.38299210493998975,-0.47209037336384896,-0.2902731705747705,-0.4618806626484574,-0.320173813581987,-0.28371799907321715,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.38536049856399035,-0.4837289521931159,-0.32912971721119677,-0.6080210092102011,0.023655252037860765,-0.2659567070645415,-0.3493400706599918,-0.16559830126287986,-0.13839760489030473
-0.42785790348571373,-0.42648463453246854,-0.515487661557347,-0.4554772878491784,-0.2751291236108687,-0.4904120782822182,-0.4476086282189812,-0.362770109839966,-0.6189496537900232,-0.4095847227753459,-0.4636708292251692,-0.34418491926561584,-0.3745772850258258,-0.39124539724733587,-0.27543860729456804,-0.47572421625068395,-0.5430321668566811,-0.5674057645203665,-0.5420120416434456,-0.31778216253361985,-0.5879269630781805,-0.44769818676554096,-0.6080210092102011,-0.42912948114601585,-0.09394235571809242,-0.42954945614441936,-0.4520699641302799,-0.1570625214808143
-0.4993044247971477,-0.42648463453246854,-0.515487661557347,-0.4554772878491784,-0.3743580981789526,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.6189496537900232,-0.4095847227753459,-0.4636708292251692,-0.4081376463147324,-0.3745772850258258,-0.24997486644509287,-0.36490901986940594,-0.37972110766195055,-0.3850555045312933,-0.46650212754115983,-0.45381681541592733,-0.5205171706247315,-0.27533293042298673,-0.38841395198836887,-0.6080210092102011,-0.8088119491630877,-0.3847467984344746,-0.2467523130629208,-0.13479430083712296,-0.3435970748749321
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.3935500927830373,-0.47358707274703654,-0.36710037073726737,-0.5731378387832584,-0.2956824867873695,-0.4939786432388143,-0.4095847227753459,-0.38299210493998975,-0.28023219221649925,-0.3745772850258258,-0.4618806626484574,-0.4096442261568249,-0.37972110766195055,-0.5430321668566811,-0.5674057645203665,-0.45381681541592733,-0.4529388345943609,-0.27533293042298673,-0.44769818676554096,-0.6080210092102011,0.2569160607561954,0.3362599247978198,-0.08771029970514473,-0.12480326374879906,-0.1626968374999758
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.4476086282189812,-0.4969453559451589,-0.24403662213639649,-0.4997336582449442,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.5325159280495789,-0.4096442261568249,-0.37972110766195055,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.4529388345943609,-0.4837289521931159,-0.44769818676554096,-0.6080210092102011,0.18127269175615562,-0.23214959785201084,0.020334920974135525,-0.2243583260914427,-0.38306552291372375
-0.42785790348571373,-0.5246726583016313,-0.515487661557347,-0.3935500927830373,-0.3743580981789526,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.4095847227753459,-0.38299210493998975,-0.47209037336384896,-0.3745772850258258,-0.39124539724733587,-0.4096442261568249,-0.47572421625068395,-0.3060671733685994,-0.5674057645203665,-0.3656215891884091,-0.4529388345943609,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,0.5163788466495117,0.5952170947130184,0.5881250616759691,0.3595504887891115,0.11847138000068663
-0.42785790348571373,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.4476086282189812,-0.4298577328925624,-0.6189496537900232,-0.4997336582449442,-0.4636708292251692,-0.47209037336384896,-0.45888139947688117,-0.5325159280495789,-0.4543794324442439,-0.28371799907321715,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.4529388345943609,-0.5879269630781805,-0.44769818676554096,-0.4768693700334552,0.7804915373928519,0.041876920609217196,-0.12716966355661297,-0.10075991989266307,-0.30449342143435154
-0.3564113821742798,-0.42648463453246854,-0.515487661557347,-0.3935500927830373,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.362770109839966,-0.6189496537900232,-0.4095847227753459,-0.38299210493998975,-0.47209037336384896,-0.45888139947688117,-0.5325159280495789,-0.4096442261568249,-0.37972110766195055,-0.3850555045312933,-0.46650212754115983,-0.3656215891884091,-0.38536049856399035,-0.3795309413080513,-0.38841395198836887,-0.4768693700334552,0.3846061757876637,0.3083168729732948,0.206731652142529,0.022068869542685277,-0.041953605702505684
-0.4993044247971477,-0.3282966107633057,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.4095847227753459,-0.38299210493998975,-0.5360431004129655,-0.3745772850258258,-0.5325159280495789,-0.4543794324442439,-0.18771489048448378,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.38536049856399035,-0.4837289521931159,-0.32912971721119677,-0.6080210092102011,0.5595161916438481,-0.10723271752488289,-0.26784580470276875,-0.18738903032788595,-0.3822498820526425
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.4095847227753459,-0.38299210493998975,-0.5360431004129655,-0.3745772850258258,-0.39124539724733587,-0.320173813581987,-0.28371799907321715,-0.3850555045312933,-0.5674057645203665,-0.45381681541592733,-0.4529388345943609,-0.27533293042298673,-0.44769818676554096,-0.6080210092102011,0.10549151670501414,0.13185043173061353,-0.09439282921070055,-0.2243583260914427,-0.30449342143435154
-0.42785790348571373,-0.42648463453246854,-0.43097617935479204,-0.4554772878491784,-0.3743580981789526,-0.613723785827169,-0.5731378387832584,-0.362770109839966,-0.24403662213639649,-0.3645102550405468,-0.4636708292251692,-0.5360431004129655,-0.45888139947688117,-0.3206101318462144,-0.49911463873166284,-0.37972110766195055,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,0.6276193543474489,0.630369084026391,0.36895111645576767,-0.05526924378161517,-0.3822498820526425
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.4554772878491784,-0.2751291236108687,-0.4904120782822182,-0.5731378387832584,-0.4969453559451589,-0.6189496537900232,-0.45465919051014503,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.39124539724733587,-0.36490901986940594,-0.37972110766195055,-0.3060671733685994,-0.5674057645203665,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.44769818676554096,-0.6080210092102011,0.15826172568837749,-0.13256642956754264,-0.17419041811535713,0.05978267346799437,-0.2675826899823766
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.4554772878491784,-0.47358707274703654,-0.4904120782822182,-0.5731378387832584,-0.2956824867873695,-0.24403662213639649,-0.4095847227753459,-0.30231338065481034,-0.4081376463147324,-0.45888139947688117,-0.39124539724733587,-0.320173813581987,-0.37972110766195055,-0.3850555045312933,-0.46650212754115983,-0.5420120416434456,-0.4529388345943609,-0.27533293042298673,-0.32912971721119677,-0.6080210092102011,0.18761594592792077,0.22983669298888182,-0.01190066300497728,0.002002235308280478,-0.06936812247445331
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.47358707274703654,-0.4904120782822182,-0.4476086282189812,-0.4298577328925624,-0.3690076326876054,-0.4095847227753459,-0.38299210493998975,-0.4081376463147324,-0.45888139947688117,-0.39124539724733587,-0.18596819471973014,-0.47572421625068395,-0.3850555045312933,-0.5674057645203665,-0.45381681541592733,-0.2502038265032493,-0.5879269630781805,-0.2698454824340247,-0.6080210092102011,-0.668281637030065,-0.5149162564577644,-0.5106846837815988,-0.32760048799565433,-0.07000716438571183
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.3316228977168962,-0.3743580981789526,-0.36710037073726737,-0.19655020709042656,-0.4298577328925624,-0.4939786432388143,-0.45465919051014503,-0.38299210493998975,-0.4081376463147324,-0.45888139947688117,-0.4618806626484574,-0.27543860729456804,-0.37972110766195055,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.4529388345943609,-0.27533293042298673,-0.38841395198836887,-0.6080210092102011,-0.2463629114352984,-0.08045950621949519,0.18817984737627197,0.10001051992847958,0.10228994162421826
-0.42785790348571373,-0.42648463453246854,-0.515487661557347,-0.4554772878491784,-0.3743580981789526,-0.4904120782822182,-0.4476086282189812,-0.362770109839966,-0.4939786432388143,-0.45465919051014503,-0.4636708292251692,-0.28023219221649925,-0.45888139947688117,-0.39124539724733587,-0.27543860729456804,-0.37972110766195055,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.38536049856399035,-0.3795309413080513,-0.44769818676554096,-0.6080210092102011,-0.9844431686443341,-0.7516514654449079,-0.03812772334934965,0.14570664810324133,0.04245826701382112
-0.42785790348571373,-0.5246726583016313,-0.515487661557347,-0.3935500927830373,-0.3743580981789526,-0.613723785827169,-0.5731378387832584,-0.362770109839966,-0.4939786432388143,-0.4095847227753459,-0.38299210493998975,-0.47209037336384896,-0.3745772850258258,-0.39124539724733587,-0.36490901986940594,-0.47572421625068395,-0.3060671733685994,-0.5674057645203665,-0.3656215891884091,-0.4529388345943609,-0.27533293042298673,-0.5069824215427131,-0.6080210092102011,0.41268247892419285,0.44997934034996734,0.5118535660378271,0.433646638830511,0.18826973534962013
-0.3564113821742798,-0.42648463453246854,-0.515487661557347,-0.3935500927830373,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.2956824867873695,-0.6189496537900232,-0.4095847227753459,-0.38299210493998975,-0.47209037336384896,-0.45888139947688117,-0.5325159280495789,-0.36490901986940594,-0.37972110766195055,-0.3850555045312933,-0.46650212754115983,-0.3656215891884091,-0.38536049856399035,-0.3795309413080513,-0.38841395198836887,-0.4768693700334552,0.2949159074981963,0.32116280622154303,0.28536925274620883,0.12446254973923523,0.04103601776763287
-0.42785790348571373,-0.42648463453246854,-0.43097617935479204,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.4476086282189812,-0.362770109839966,-0.6189496537900232,-0.4095847227753459,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.37972110766195055,-0.3850555045312933,-0.5674057645203665,-0.2774263629608908,-0.38536049856399035,-0.3795309413080513,-0.32912971721119677,-0.6080210092102011,0.5553511159866975,0.6019972271927022,0.31473010528876494,-0.1625591229920796,-0.38306552291372375
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.4554772878491784,-0.47358707274703654,-0.613723785827169,-0.4476086282189812,-0.4969453559451589,-0.6189496537900232,-0.4095847227753459,-0.4636708292251692,-0.34418491926561584,-0.4167293422513535,-0.39124539724733587,-0.4096442261568249,-0.28371799907321715,-0.3060671733685994,-0.5674057645203665,-0.45381681541592733,-0.31778216253361985,-0.27533293042298673,-0.44769818676554096,-0.6080210092102011,-0.08327276619286253,-0.239950815219582,-0.16007913049011402,-0.1625591229920796,-0.30449342143435154
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.3645102550405468,-0.4636708292251692,-0.34418491926561584,-0.3745772850258258,-0.3206101318462144,-0.4096442261568249,-0.28371799907321715,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.4529388345943609,-0.17113491953792215,-0.38841395198836887,-0.4768693700334552,-0.15512465269360248,-0.05504939132942778,0.2555387334180594,0.23922935011009133,-0.19156830508982117
-0.4993044247971477,-0.42648463453246854,-0.515487661557347,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.6189496537900232,-0.4095847227753459,-0.5443495535103486,-0.4081376463147324,-0.3745772850258258,-0.3206101318462144,-0.320173813581987,-0.18771489048448378,-0.3850555045312933,-0.5674057645203665,-0.5420120416434456,-0.4529388345943609,-0.3795309413080513,-0.38841395198836887,-0.6080210092102011,-1.1052910752534235,-0.625003799764268,-0.022994865178250952,-0.0598484442933858,-0.3435970748749321
-0.4993044247971477,-0.5246726583016313,-0.515487661557347,-0.4554772878491784,-0.5728160473151205,-0.36710037073726737,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.3645102550405468,-0.4636708292251692,-0.47209037336384896,-0.3745772850258258,-0.4618806626484574,-0.4543794324442439,-0.37972110766195055,-0.5430321668566811,-0.5674057645203665,-0.3656215891884091,-0.38536049856399035,-0.3795309413080513,-0.44769818676554096,-0.6080210092102011,0.387095630120671,-0.06750252757751367,-0.049102662011033395,-0.03896071679335345,-0.22592131995491355
-0.42785790348571373,-0.42648463453246854,-0.515487661557347,-0.5174044829153196,-0.5728160473151205,-0.4904120782822182,-0.4476086282189812,-0.4969453559451589,-0.3690076326876054,-0.45465919051014503,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.39124539724733587,-0.4096442261568249,-0.28371799907321715,-0.3060671733685994,-0.5674057645203665,-0.45381681541592733,-0.31778216253361985,-0.17113491953792215,-0.44769818676554096,-0.34571773085670937,0.6691771093561729,0.3060205941593972,-0.10803301721342928,-0.1625591229920796,-0.22592131995491355
-0.42785790348571373,-0.5246726583016313,-0.34646469715223704,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.5731378387832584,-0.4298577328925624,-0.6189496537900232,-0.4997336582449442,-0.5443495535103486,-0.5360431004129655,-0.4167293422513535,-0.39124539724733587,-0.4096442261568249,-0.18771489048448378,-0.3850555045312933,-0.36559849056195315,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,0.6749483241780511,0.2505501827480679,-0.5196705722129411,-0.49368765412131693,-0.5716402295525984
-0.42785790348571373,-0.42648463453246854,-0.43097617935479204,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.4476086282189812,-0.362770109839966,-0.4939786432388143,-0.4095847227753459,-0.5443495535103486,-0.5360431004129655,-0.45888139947688117,-0.4618806626484574,-0.4543794324442439,-0.37972110766195055,-0.3850555045312933,-0.5674057645203665,-0.18923113673337255,-0.31778216253361985,-0.4837289521931159,-0.44769818676554096,-0.6080210092102011,0.7804915373928519,0.6996236129397304,0.2626839920120802,-0.23999038496915104,-0.461637624393096
-0.42785790348571373,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.4476086282189812,-0.4298577328925624,-0.6189496537900232,-0.4095847227753459,-0.4636708292251692,-0.47209037336384896,-0.4167293422513535,-0.39124539724733587,-0.4096442261568249,-0.28371799907321715,-0.3060671733685994,-0.46650212754115983,-0.45381681541592733,-0.4529388345943609,-0.3795309413080513,-0.44769818676554096,-0.4768693700334552,0.6749483241780511,0.634078690066282,0.21834860372807297,0.11959823234871117,-0.2675826899823766
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.4476086282189812,-0.4969453559451589,-0.6189496537900232,-0.3194357873057476,-0.4636708292251692,-0.47209037336384896,-0.4167293422513535,-0.4618806626484574,-0.4096442261568249,-0.28371799907321715,-0.3060671733685994,-0.46650212754115983,-0.45381681541592733,-0.4529388345943609,-0.17113491953792215,-0.38841395198836887,-0.6080210092102011,-0.8259745198798486,-0.3832917076447493,-0.1776074325692237,-0.13627317784020332,-0.2319002285367193
-0.4993044247971477,-0.5246726583016313,-0.26195321494968205,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.5731378387832584,-0.4298577328925624,-0.6189496537900232,-0.3645102550405468,-0.5443495535103486,-0.4081376463147324,-0.45888139947688117,-0.4618806626484574,-0.4543794324442439,-0.28371799907321715,-0.3850555045312933,-0.36559849056195315,-0.45381681541592733,-0.38536049856399035,-0.3795309413080513,-0.38841395198836887,-0.6080210092102011,0.16507466367265092,0.05512743987876946,-0.4195124956846358,-0.3891868340229036,-0.49562584466004295
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.362770109839966,-0.4939786432388143,-0.4997336582449442,-0.4636708292251692,-0.4081376463147324,-0.4167293422513535,-0.39124539724733587,-0.27543860729456804,-0.18771489048448378,-0.2270788422059055,-0.46650212754115983,-0.45381681541592733,-0.4529388345943609,-0.3795309413080513,-0.44769818676554096,-0.6080210092102011,0.12056142921852908,-0.1787403864778921,-0.7786612880808841,-0.4794366246150503,-0.37904914591067107
-0.4993044247971477,-0.5246726583016313,-0.34646469715223704,-0.4554772878491784,-0.47358707274703654,-0.613723785827169,-0.4476086282189812,-0.4298577328925624,-0.4939786432388143,-0.3645102550405468,-0.30231338065481034,-0.47209037336384896,-0.4167293422513535,-0.4618806626484574,-0.49911463873166284,-0.0917117818957504,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.31778216253361985,-0.4837289521931159,-0.44769818676554096,-0.6080210092102011,0.8466347742163313,0.12014342301011566,0.0641192689965783,-0.23929512093548277,-0.4196114597674875
-0.4993044247971477,-0.42648463453246854,-0.515487661557347,-0.5174044829153196,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.3645102550405468,-0.5443495535103486,-0.47209037336384896,-0.45888139947688117,-0.4618806626484574,-0.4096442261568249,-0.28371799907321715,-0.3850555045312933,-0.46650212754115983,-0.3656215891884091,-0.4529388345943609,-0.3795309413080513,-0.38841395198836887,-0.6080210092102011,0.0870536879424317,0.002489248599758235,-0.2705913884532483,-0.07936593783135303,-0.2614388232764163
-0.42785790348571373,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.4904120782822182,-0.5731378387832584,-0.4298577328925624,-0.6189496537900232,-0.3194357873057476,-0.4636708292251692,-0.47209037336384896,-0.4167293422513535,-0.39124539724733587,-0.4543794324442439,-0.0917117818957504,-0.4640438356939872,-0.46650212754115983,-0.3656215891884091,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,0.424097488948381,0.12199447855067552,0.16596603302145382,-0.10075991989266307,-0.22592131995491355
-0.4993044247971477,-0.42648463453246854,-0.515487661557347,-0.4554772878491784,-0.3743580981789526,-0.613723785827169,-0.4476086282189812,-0.4298577328925624,-0.4939786432388143,-0.4095847227753459,-0.4636708292251692,-0.5360431004129655,-0.4167293422513535,-0.39124539724733587,-0.36490901986940594,-0.28371799907321715,-0.3850555045312933,-0.46650212754115983,-0.45381681541592733,-0.38536049856399035,-0.27533293042298673,-0.44769818676554096,-0.4768693700334552,0.3126265488402359,0.13841561044482237,0.4134005975612078,0.11959823234871117,-0.19156830508982117
-0.4993044247971477,-0.5246726583016313,-0.34646469715223704,-0.5174044829153196,-0.47358707274703654,-0.4904120782822182,-0.5731378387832584,-0.362770109839966,-0.3690076326876054,-0.4997336582449442,-0.4636708292251692,-0.5360431004129655,-0.4167293422513535,-0.39124539724733587,-0.320173813581987,-0.28371799907321715,-0.3850555045312933,-0.46650212754115983,-0.5420120416434456,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.4768693700334552,0.5004778134239364,-0.1985463577604199,-0.5318279884088922,-0.6882646284264342,-0.5716402295525984
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.4904120782822182,-0.5731378387832584,-0.4969453559451589,-0.3690076326876054,-0.3645102550405468,-0.4636708292251692,-0.5360431004129655,-0.45888139947688117,-0.39124539724733587,-0.36490901986940594,-0.18771489048448378,-0.4640438356939872,-0.46650212754115983,-0.5420120416434456,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.4768693700334552,0.49146317307955845,0.3869332095199938,-0.42392834599181584,-0.44102005314505555,-0.38306552291372375
-0.42785790348571373,-0.42648463453246854,-0.515487661557347,-0.3935500927830373,-0.47358707274703654,-0.36710037073726737,-0.5731378387832584,-0.4298577328925624,-0.6189496537900232,-0.45465919051014503,-0.38299210493998975,-0.47209037336384896,-0.45888139947688117,-0.5325159280495789,-0.4096442261568249,-0.28371799907321715,-0.2270788422059055,-0.5674057645203665,-0.3656215891884091,-0.38536049856399035,-0.4837289521931159,-0.32912971721119677,-0.6080210092102011,-0.013320673760119854,-0.02201349271304354,-0.42968710184595055,-0.25442541859850315,-0.2675826899823766
-0.42785790348571373,-0.5246726583016313,-0.515487661557347,-0.5174044829153196,-0.3743580981789526,-0.4904120782822182,-0.4476086282189812,-0.4298577328925624,-0.6189496537900232,-0.3645102550405468,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.5325159280495789,-0.4543794324442439,-0.28371799907321715,-0.4640438356939872,-0.36559849056195315,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.38841395198836887,-0.6080210092102011,0.5852746798521983,0.08594248275446638,0.0641192689965783,-3.288541272244862e-05,-0.2675826899823766
-0.4993044247971477,-0.5246726583016313,-0.34646469715223704,-0.4554772878491784,-0.3743580981789526,-0.613723785827169,-0.19655020709042656,-0.4969453559451589,-0.4939786432388143,-0.4095847227753459,-0.30231338065481034,-0.5360431004129655,-0.4167293422513535,-0.4618806626484574,-0.49911463873166284,-0.28371799907321715,-0.3060671733685994,-0.5674057645203665,-0.5420120416434456,-0.38536049856399035,-0.3795309413080513,-0.5069824215427131,-0.6080210092102011,0.8042217332825586,0.7975054234623591,0.07429387515789303,-0.3740565363598833,-0.49562584466004295
-0.42785790348571373,-0.5246726583016313,-0.515487661557347,-0.3316228977168962,-0.47358707274703654,-0.613723785827169,-0.5731378387832584,-0.4298577328925624,-0.4939786432388143,-0.45465919051014503,-0.30231338065481034,-0.34418491926561584,-0.4167293422513535,-0.39124539724733587,-0.320173813581987,-0.28371799907321715,-0.4640438356939872,-0.5674057645203665,-0.3656215891884091,-0.2502038265032493,-0.4837289521931159,-0.5069824215427131,-0.6080210092102011,0.24465939752835233,0.26949473793086115,0.0013473867772803164,0.09821795150325355,0.14239100352213782
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.4554772878491784,-0.47358707274703654,-0.36710037073726737,-0.5731378387832584,-0.4298577328925624,-0.6189496537900232,-0.4095847227753459,-0.4636708292251692,-0.47209037336384896,-0.4167293422513535,-0.4618806626484574,-0.4096442261568249,-0.37972110766195055,-0.4640438356939872,-0.5674057645203665,-0.45381681541592733,-0.38536049856399035,-0.5879269630781805,-0.32912971721119677,-0.6080210092102011,0.2538558282122111,0.4933171452943122,-0.13897849943529483,-0.40891752735204023,-0.1898687665305229
-0.4993044247971477,-0.42648463453246854,-0.43097617935479204,-0.4554772878491784,-0.3743580981789526,-0.613723785827169,-0.5731378387832584,-0.22859486373477308,-0.6189496537900232,-0.3194357873057476,-0.5443495535103486,-0.47209037336384896,-0.4167293422513535,-0.39124539724733587,-0.4096442261568249,-0.47572421625068395,-0.3850555045312933,-0.36559849056195315,-0.2774263629608908,-0.4529388345943609,-0.4837289521931159,-0.44769818676554096,-0.6080210092102011,0.14409937578068666,0.40107925249987353,0.10020612221788598,0.002002235308280478,-0.12528131721855765
-0.42785790348571373,-0.42648463453246854,-0.515487661557347,-0.4554772878491784,-0.3743580981789526,-0.36710037073726737,-0.5731378387832584,-0.4969453559451589,-0.4939786432388143,-0.45465919051014503,-0.4636708292251692,-0.5360431004129655,-0.45888139947688117,-0.4618806626484574,-0.320173813581987,-0.37972110766195055,-0.4640438356939872,-0.46650212754115983,-0.45381681541592733,-0.11504715444250822,-0.5879269630781805,-0.44769818676554096,-0.6080210092102011,0.5809369047684205,0.7226322674597854,0.1390336033148389,0.01979978260109693,-0.01179018780673687
-0.4993044247971477,-0.5246726583016313,-0.43097617935479204,-0.5174044829153196,-0.47358707274703654,-0.4904120782822182,-0.5731378387832584,-0.362770109839966,-0.4939786432388143,-0.4095847227753459,-0.4636708292251692,-0.4081376463147324,-0.3745772850258258,-0.4618806626484574,-0.4096442261568249,-0.18771489048448378,-0.14809051104321158,-0.36559849056195315,-0.45381681541592733,-0.38536049856399035,-0.4837289521931159,-0.32912971721119677,-0.6080210092102011,0.028988316583869866,-0.1581270566217236,-0.21441432959973206,-0.25442541859850315,-0.49562584466004295
